Price,is_holiday,duration,days_until_flight,From_Алматы,From_Астана,From_Шымкент,To_Алматы,To_Астана,To_Атырау,To_Шымкент,avialine_Air Astana,avialine_FlyArystan,avialine_Qazaq Air,avialine_SCAT,part_of_day_вечер,part_of_day_день,part_of_day_ночь,part_of_day_утро
34720,False,3.728946338496538,-0.44856547874878205,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41519,False,4.19380024577226,-0.44856547874878205,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
48339,False,4.19380024577226,-0.4019904580181865,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30720,False,3.728946338496538,-0.355415437287591,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,-0.355415437287591,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,-0.30884041655699546,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40339,False,3.961373292134399,-0.30884041655699546,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
34720,False,3.728946338496538,-0.26226539582639996,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,-0.26226539582639996,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40339,False,3.961373292134399,-0.2156903750958044,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
34720,False,3.728946338496538,-0.12254033363461336,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,-0.12254033363461336,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
35177,False,3.728946338496538,-0.02939029217342231,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,0.017184728557173217,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
34720,False,3.728946338496538,0.06375974928776874,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.1569097907489598,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
34720,False,3.728946338496538,0.20348481147955533,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.20348481147955533,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
40339,False,4.19380024577226,0.2500598322101508,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
33758,False,3.728946338496538,0.2966348529407464,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41519,False,4.19380024577226,0.2966348529407464,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
34720,False,3.728946338496538,0.3897848944019374,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.48293493586312847,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
34720,False,3.728946338496538,0.529509956593724,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.529509956593724,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
40339,False,4.19380024577226,0.5760849773243195,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
27821,False,3.728946338496538,0.622659998054915,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41519,False,4.19380024577226,0.622659998054915,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,0.6692350187855106,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30720,False,3.728946338496538,0.7158100395161061,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,0.7623850602467016,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40339,False,4.19380024577226,0.8089600809772971,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26220,False,3.728946338496538,0.8555351017078927,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.8555351017078927,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
41519,False,4.19380024577226,0.9021101224384882,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26220,False,3.728946338496538,0.9486851431690837,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,0.9486851431690837,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,0.9952601638996793,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
41519,False,4.19380024577226,1.134985226091466,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26220,False,3.728946338496538,1.1815602468220614,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41519,False,4.19380024577226,1.1815602468220614,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
40339,False,4.19380024577226,1.228135267552657,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30720,False,3.728946338496538,1.2747102882832524,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,1.2747102882832524,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,1.3212853090138479,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30720,False,3.728946338496538,1.3678603297444434,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,1.4610103712056346,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
26220,False,3.728946338496538,1.50758539193623,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,1.50758539193623,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
40339,False,4.19380024577226,1.5541604126668256,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
25648,False,3.728946338496538,1.600735433397421,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,1.600735433397421,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30966,True,0.010115080290767537,-1.7526660592054568,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
30966,True,-0.22231187334709313,-1.7526660592054568,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30966,True,0.010115080290767537,-1.7526660592054568,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
31660,True,0.010115080290767537,-1.7526660592054568,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
41720,True,-0.45473882698495377,-1.7526660592054568,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
41720,True,-0.6871657806228144,-1.7526660592054568,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45720,True,-0.45473882698495377,-1.7526660592054568,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
37720,False,-0.45473882698495377,-1.7060910384748613,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,0.010115080290767537,-1.7060910384748613,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29898,False,0.010115080290767537,-1.7060910384748613,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30966,False,0.010115080290767537,-1.7060910384748613,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
30966,False,0.010115080290767537,-1.7060910384748613,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
30966,False,0.010115080290767537,-1.7060910384748613,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
33720,False,-0.22231187334709313,-1.7060910384748613,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
21356,False,-0.22231187334709313,-1.6595160177442658,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
26220,False,-0.45473882698495377,-1.6595160177442658,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
26220,False,-0.45473882698495377,-1.6595160177442658,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.22231187334709313,-1.6595160177442658,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-1.6595160177442658,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.6871657806228144,-1.6595160177442658,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27229,False,0.010115080290767537,-1.6595160177442658,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
24220,False,-0.45473882698495377,-1.61294099701367,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25627,False,-0.22231187334709313,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
24220,False,-0.45473882698495377,-1.61294099701367,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
24220,False,-0.6871657806228144,-1.61294099701367,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
25627,False,0.010115080290767537,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25627,False,-0.22231187334709313,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
25627,False,0.010115080290767537,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
25627,False,0.010115080290767537,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25627,False,0.010115080290767537,-1.61294099701367,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
23491,False,0.010115080290767537,-1.5663659762830746,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29720,False,-0.22231187334709313,-1.5663659762830746,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25627,False,-0.22231187334709313,-1.5663659762830746,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25627,False,0.010115080290767537,-1.5663659762830746,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
26220,False,-0.6871657806228144,-1.5663659762830746,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
26220,False,-0.45473882698495377,-1.5663659762830746,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.22231187334709313,-1.5663659762830746,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-1.5663659762830746,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
27138,False,1.4046768021179314,-1.5663659762830746,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
20720,False,-0.45473882698495377,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
26220,False,-0.22231187334709313,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
22720,False,-0.45473882698495377,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.6871657806228144,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
26220,False,-0.22231187334709313,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.9195927342606751,-1.5197909555524791,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25520,False,-0.6871657806228144,-1.4732159348218836,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,0.010115080290767537,-1.4732159348218836,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
27009,False,-0.22231187334709313,-1.4732159348218836,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
27009,False,-0.45473882698495377,-1.4732159348218836,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29109,False,1.4046768021179314,-1.4732159348218836,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
29720,False,-0.45473882698495377,-1.4732159348218836,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29720,False,-0.22231187334709313,-1.4732159348218836,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29898,False,-0.22231187334709313,-1.4732159348218836,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.4732159348218836,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,-0.22231187334709313,-1.4732159348218836,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
19920,False,-0.22231187334709313,-1.4266409140912881,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
20620,False,-0.45473882698495377,-1.4266409140912881,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
20620,False,-0.6871657806228144,-1.4266409140912881,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22720,False,-0.45473882698495377,-1.4266409140912881,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22720,False,-0.22231187334709313,-1.4266409140912881,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
24413,False,-0.22231187334709313,-1.4266409140912881,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
19920,False,-0.6871657806228144,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22720,False,-0.45473882698495377,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22720,False,1.8695307093936528,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
21356,False,0.010115080290767537,-1.3334908726300971,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
21356,False,-0.22231187334709313,-1.3334908726300971,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
22170,False,-0.45473882698495377,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22720,False,-0.45473882698495377,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22720,False,-0.22231187334709313,-1.3334908726300971,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
23491,False,-0.22231187334709313,-1.3334908726300971,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
24159,False,1.4046768021179314,-1.2869158518995014,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
26220,False,-1.3844466415363965,-1.2869158518995014,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25627,False,0.010115080290767537,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25627,False,-0.22231187334709313,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25627,False,0.010115080290767537,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
26220,False,-0.22231187334709313,-1.2869158518995014,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.6871657806228144,-1.2869158518995014,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,-0.22231187334709313,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
29898,False,-0.22231187334709313,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
29898,False,0.010115080290767537,-1.2869158518995014,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
27329,False,-0.45473882698495377,-1.240340831168906,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29720,False,-0.45473882698495377,-1.240340831168906,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27329,False,-0.22231187334709313,-1.240340831168906,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
27629,False,-0.6871657806228144,-1.240340831168906,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,0.010115080290767537,-1.240340831168906,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.240340831168906,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.240340831168906,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,-0.22231187334709313,-1.240340831168906,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.240340831168906,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29898,False,0.010115080290767537,-1.1937658104383104,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29898,False,0.010115080290767537,-1.1937658104383104,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,-0.22231187334709313,-1.1937658104383104,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.1937658104383104,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30613,False,-0.45473882698495377,-1.1937658104383104,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
30913,False,-0.22231187334709313,-1.1937658104383104,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
30913,False,-0.6871657806228144,-1.1937658104383104,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
33720,False,0.7073959412043496,-1.1937658104383104,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
37720,False,-0.45473882698495377,-1.1937658104383104,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,0.010115080290767537,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,-0.22231187334709313,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29898,False,0.010115080290767537,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
29898,False,0.010115080290767537,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29898,False,-0.22231187334709313,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29898,False,0.010115080290767537,-1.147190789707715,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30913,False,-0.45473882698495377,-1.147190789707715,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
30913,False,-0.22231187334709313,-1.147190789707715,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
30913,False,-0.6871657806228144,-1.147190789707715,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29898,False,0.010115080290767537,-1.1006157689771194,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37720,False,-0.45473882698495377,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
45720,False,-0.22231187334709313,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
29898,False,-0.22231187334709313,-1.1006157689771194,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37720,False,-0.22231187334709313,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
37720,False,-0.45473882698495377,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
37720,False,-0.6871657806228144,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
41720,False,-0.45473882698495377,-1.1006157689771194,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29898,False,0.010115080290767537,-1.054040748246524,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37720,False,-0.45473882698495377,-1.054040748246524,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
30913,False,-0.22231187334709313,-1.054040748246524,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
30613,False,-0.6871657806228144,-1.054040748246524,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
30613,False,-0.45473882698495377,-1.054040748246524,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22720,True,-1.1520196878985358,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25620,True,-0.45473882698495377,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
25620,True,-0.22231187334709313,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25620,True,-0.22231187334709313,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25620,True,-0.6871657806228144,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
25620,True,-0.45473882698495377,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25620,True,-0.45473882698495377,-1.0074657275159284,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
28489,True,0.010115080290767537,-1.0074657275159284,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
28489,True,-0.22231187334709313,-1.0074657275159284,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29109,True,0.7073959412043496,-1.0074657275159284,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
22720,True,-1.6168735951742572,-0.9608907067853328,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
29720,True,-0.6871657806228144,-0.9608907067853328,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
33032,True,-0.22231187334709313,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
33032,True,-0.22231187334709313,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
33032,True,0.010115080290767537,-0.9608907067853328,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
22309,False,-0.45473882698495377,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
25620,False,-0.45473882698495377,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
25620,False,-0.22231187334709313,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
25620,False,-0.45473882698495377,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25620,False,-0.45473882698495377,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25620,False,-0.22231187334709313,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25620,False,-0.6871657806228144,-0.9143156860547373,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
32489,False,0.010115080290767537,-0.9143156860547373,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37489,False,-0.22231187334709313,-0.9143156860547373,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
42489,False,0.010115080290767537,-0.9143156860547373,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
26220,False,-1.6168735951742572,-0.8677406653241417,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26220,False,-0.45473882698495377,-0.8677406653241417,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
41720,False,-0.45473882698495377,-0.8677406653241417,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
43771,False,-0.22231187334709313,-0.8677406653241417,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43771,False,0.010115080290767537,-0.8677406653241417,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
43771,False,0.010115080290767537,-0.8677406653241417,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
44959,False,-0.22231187334709313,-0.8677406653241417,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
27620,False,-0.45473882698495377,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27620,False,-0.22231187334709313,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
27620,False,-0.22231187334709313,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
27620,False,-0.45473882698495377,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
27620,False,-0.45473882698495377,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
27620,False,-0.6871657806228144,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29720,False,-0.45473882698495377,-0.7745906238629507,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
37489,False,0.010115080290767537,-0.7745906238629507,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
37489,False,-0.22231187334709313,-0.7745906238629507,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29720,True,-0.6871657806228144,-0.7280156031323552,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29720,True,-0.45473882698495377,-0.7280156031323552,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29720,True,-0.22231187334709313,-0.7280156031323552,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
33720,True,-0.45473882698495377,-0.7280156031323552,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
37490,True,1.6371037557557921,-0.7280156031323552,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
29620,False,-0.45473882698495377,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29620,False,-0.22231187334709313,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
29620,False,-0.45473882698495377,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29620,False,-0.22231187334709313,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29620,False,-0.45473882698495377,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29620,False,-0.6871657806228144,-0.6814405824017596,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29620,False,-0.45473882698495377,-0.6348655616711641,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
32489,False,0.010115080290767537,-0.6348655616711641,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
29620,False,-0.45473882698495377,-0.6348655616711641,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
29620,False,-0.45473882698495377,-0.6348655616711641,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
38902,False,0.010115080290767537,-0.541715520209973,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
26631,False,-0.45473882698495377,-0.541715520209973,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
26631,False,-0.45473882698495377,-0.541715520209973,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
29720,False,-0.45473882698495377,-0.541715520209973,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
29620,False,-0.45473882698495377,-0.541715520209973,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
29620,False,-0.6871657806228144,-0.541715520209973,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
22309,False,-0.6871657806228144,-0.49514049947937755,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
38902,False,0.010115080290767537,-0.49514049947937755,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
25648,False,-0.22231187334709313,-0.49514049947937755,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
28987,False,-0.45473882698495377,-0.49514049947937755,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
28987,False,-0.45473882698495377,-0.49514049947937755,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
19220,False,-0.45473882698495377,-0.44856547874878205,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
19220,False,-0.45473882698495377,-0.44856547874878205,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
19220,False,-0.45473882698495377,-0.44856547874878205,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
19220,False,-0.22231187334709313,-0.44856547874878205,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
12220,False,-0.22231187334709313,-0.4019904580181865,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
15626,False,-0.45473882698495377,-0.4019904580181865,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
15626,False,-0.45473882698495377,-0.4019904580181865,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
15626,False,-0.6871657806228144,-0.4019904580181865,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
